ZONE N=35, E=64, F=FEPOINT, ET=TETRAHEDRON
0.25 0.25 0.25 -0.14254 0.0019361 -0.233926 24.0288 
0.5 0.875 0.125 0.158038 -0.0390948 -0.0612724 1.53423 
0.625 0.875 0.125 0.175456 -0.00627929 0.0904615 8.99132 
0.75 0.875 0.125 0.154922 0.011175 0.151251 16.4484 
0.875 0.875 0.125 0.0964367 0.0132681 0.121098 23.9055 
1 0.875 0.125 0 0 0 31.3626 
0.5 1 0.125 0 0 0 2.5421 
0.625 1 0.125 0 0 0 9.1974 
0.75 1 0.125 0 0 0 15.8527 
0.875 1 0.125 0 0 0 22.508 
1 1 0.125 0 0 0 29.1633 
0.5 0.5 0.25 -0.141134 3.22013e-13 -0.116989 2.58832 
0.625 0.5 0.25 -0.0754029 -4.23598e-13 0.254267 8.74932 
0.75 0.5 0.25 -0.0299704 -7.25804e-13 0.397517 14.9103 
0.875 0.5 0.25 -0.00483605 -5.84605e-13 0.312761 21.0713 
1 0.5 0.25 0 0 0 27.2323 
0.5 0.625 0.25 -0.18885 -0.051522 -0.139004 3.24112 
0.625 0.625 0.25 -0.169369 -0.00912276 0.267884 8.93598 
0.75 0.625 0.25 -0.1314 0.0135973 0.42668 14.6308 
0.875 0.625 0.25 -0.0749434 0.0166383 0.337386 20.3257 
1 0.625 0.25 0 0 0 26.0206 
0.5 0.75 0.25 -0.181234 -0.068696 -0.126844 3.89391 
0.625 0.75 0.25 -0.188123 -0.0121637 0.230045 9.12265 
0.75 0.75 0.25 -0.160214 0.0181298 0.370149 14.3514 
0.875 0.75 0.25 -0.0975065 0.0221843 0.293467 19.5801 
1 0.75 0.25 0 0 0 24.8089 
0.5 0.875 0.25 -0.118283 -0.051522 -0.0805093 4.54671 
0.625 0.875 0.25 -0.131667 -0.00912276 0.14075 9.30931 
0.75 0.875 0.25 -0.116414 0.0135973 0.227922 14.0719 
0.875 0.875 0.25 -0.0725254 0.0166383 0.181005 18.8345 
1 0.875 0.25 0 0 0 23.5971 
0.5 1 0.25 0 0 0 5.1995 
0.625 1 0.25 0 0 0 9.49598 
0.75 1 0.25 0 0 0 13.7924 
0.875 1 0.25 0 0 0 18.0889 
1 1 0.25 0 0 0 22.3854 
0.5 0.5 0.375 -0.322257 9.89535e-14 -0.0500226 6.66602 
0.625 0.5 0.375 -0.273433 -4.03372e-13 0.305769 9.12556 
0.75 0.5 0.375 -0.203449 -5.87306e-13 0.432703 11.5851 
0.875 0.5 0.375 -0.112304 -4.52849e-13 0.33078 14.0446 
1 0.5 0.375 0 0 0 16.5042 
0.5 0.625 0.375 -0.365093 -0.0372817 -0.0827221 6.96374 
0.625 0.625 0.375 -0.35496 -0.00853041 0.303751 9.29281 
0.75 0.625 0.375 -0.290733 0.00726699 0.446363 11.6219 
0.875 0.625 0.375 -0.172413 0.0101105 0.345112 13.9509 
1 0.625 0.375 0 0 0 16.28 
0.5 0.75 0.375 -0.325662 -0.049709 -0.0852848 7.26146 
0.625 0.75 0.375 -0.336563 -0.0113739 0.252118 9.46005 
0.75 0.75 0.375 -0.28592 0.00968932 0.378799 11.6586 
0.875 0.75 0.375 -0.173732 0.0134806 0.29476 13.8572 
1 0.75 0.375 0 0 0 16.0558 
0.5 0.875 0.375 -0.203964 -0.0372817 -0.0577108 7.55918 
0.625 0.875 0.375 -0.218243 -0.00853041 0.150867 9.6273 
0.75 0.875 0.375 -0.189009 0.00726699 0.230012 11.6954 
0.875 0.875 0.375 -0.116261 0.0101105 0.179722 13.7635 
1 0.875 0.375 0 0 0 15.8317 
0.5 1 0.375 0 0 0 7.8569 
0.625 1 0.375 0 0 0 9.79455 
0.75 1 0.375 0 0 0 11.7322 
0.875 1 0.375 0 0 0 13.6698 
1 1 0.375 0 0 0 15.6075 
0.5 0.5 0.5 -0.243752 -3.80149e-13 0.100585 10.7437 
0.625 0.5 0.5 -0.203349 -2.28462e-13 0.30685 9.5018 
0.75 0.5 0.5 -0.149256 -1.14541e-13 0.358841 8.25988 
0.875 0.5 0.5 -0.0814727 -3.8387e-14 0.256557 7.01796 
1 0.5 0.5 0 0 0 5.77605 
0.5 0.625 0.5 -0.22088 0.00362611 0.0574159 10.6864 
0.625 0.625 0.5 -0.185947 -0.00450223 0.274236 9.64963 
0.75 0.625 0.5 -0.137489 -0.00781603 0.33694 8.6129 
0.875 0.625 0.5 -0.075507 -0.00631528 0.245528 7.57617 
1 0.625 0.5 0 0 0 6.53943 
0.5 0.75 0.5 -0.172631 0.00483481 0.0262618 10.629 
0.625 0.75 0.5 -0.146255 -0.00600298 0.212223 9.79746 
0.75 0.75 0.5 -0.108691 -0.0104214 0.269834 8.96591 
0.875 0.75 0.5 -0.0599396 -0.00842038 0.199092 8.13437 
1 0.75 0.5 0 0 0 7.30282 
0.5 0.875 0.5 -0.0990044 0.00362611 0.00712318 10.5717 
0.625 0.875 0.5 -0.0842728 -0.00450223 0.120811 9.94529 
0.75 0.875 0.5 -0.0628616 -0.00781603 0.15752 9.31893 
0.875 0.875 0.5 -0.0347706 -0.00631528 0.11725 8.69257 
1 0.875 0.5 0 0 0 8.06621 
0.5 1 0.5 0 0 0 10.5143 
0.625 1 0.5 0 0 0 10.0931 
0.75 1 0.5 0 0 0 9.67195 
0.875 1 0.5 0 0 0 9.25077 
1 1 0.5 0 0 0 8.82959 

ZONE I=5, J=5, K=5
0 0 0.5 0 0 0 9.10089 
0.125 0 0.5 0 0 0 9.45424 
0.25 0 0.5 0 0 0 9.8076 
0.375 0 0.5 0 0 0 10.161 
0.5 0 0.5 0 0 0 10.5143 
0 0.125 0.5 0 0 0 9.29649 
0.125 0.125 0.5 0.0319013 0.00225587 -0.0638951 9.61528 
0.25 0.125 0.5 0.0260344 0.00240347 -0.0840063 9.93407 
0.375 0.125 0.5 -0.0176009 0.000442814 -0.0603335 10.2529 
0.5 0.125 0.5 -0.0990044 -0.00362611 0.00712318 10.5717 
0 0.25 0.5 0 0 0 9.49209 
0.125 0.25 0.5 0.051394 0.00300782 -0.101624 9.77632 
0.25 0.25 0.5 0.0397534 0.00320463 -0.131122 10.0605 
0.375 0.25 0.5 -0.0349216 0.000590419 -0.0884935 10.3448 
0.5 0.25 0.5 -0.172631 -0.00483481 0.0262618 10.629 
0 0.375 0.5 0 0 0 9.68769 
0.125 0.375 0.5 0.0584779 0.00225587 -0.113188 9.93735 
0.25 0.375 0.5 0.0411572 0.00240347 -0.141348 10.187 
0.375 0.375 0.5 -0.0519622 0.000442814 -0.0844798 10.4367 
0.5 0.375 0.5 -0.22088 -0.00362611 0.0574159 10.6864 
0 0.5 0.5 0 0 0 9.88328 
0.125 0.5 0.5 0.0531532 6.83708e-14 -0.0985852 10.0984 
0.25 0.5 0.5 0.0302457 2.78029e-14 -0.114683 10.3135 
0.375 0.5 0.5 -0.0687226 -1.21704e-13 -0.0482925 10.5286 
0.5 0.5 0.5 -0.243752 -3.80149e-13 0.100585 10.7437 
0 0 0.625 0 0 0 9.70642 
0.125 0 0.625 0 0 0 9.96898 
0.25 0 0.625 0 0 0 10.2315 
0.375 0 0.625 0 0 0 10.4941 
0.5 0 0.625 0 0 0 10.7567 
0 0.125 0.625 0 0 0 9.83584 
0.125 0.125 0.625 -0.00156598 -0.00144822 -0.0412361 10.0783 
0.25 0.125 0.625 -0.0134394 -0.00294545 -0.0531103 10.3207 
0.375 0.125 0.625 -0.0356203 -0.00449167 -0.0356224 10.5631 
0.5 0.125 0.625 -0.0681087 -0.0060869 0.0112275 10.8055 
0 0.25 0.625 0 0 0 9.96526 
0.125 0.25 0.625 -0.00334802 -0.00193096 -0.0649541 10.1875 
0.25 0.25 0.625 -0.024088 -0.00392726 -0.0819618 10.4098 
0.375 0.25 0.625 -0.0622201 -0.00598889 -0.0510232 10.6321 
0.5 0.25 0.625 -0.117744 -0.00811586 0.0278618 10.8543 
0 0.375 0.625 0 0 0 10.0947 
0.125 0.375 0.625 -0.00534612 -0.00144822 -0.0711539 10.2968 
0.25 0.375 0.625 -0.0319458 -0.00294545 -0.0865548 10.4989 
0.375 0.375 0.625 -0.0797992 -0.00449167 -0.0462024 10.701 
0.5 0.375 0.625 -0.148906 -0.0060869 0.049903 10.9032 
0 0.5 0.625 0 0 0 10.2241 
0.125 0.5 0.625 -0.00756027 6.39651e-13 -0.0598356 10.4061 
0.25 0.5 0.625 -0.0370128 7.33862e-13 -0.066889 10.5881 
0.375 0.5 0.625 -0.0883577 2.82634e-13 -0.0211601 10.77 
0.5 0.5 0.625 -0.161595 -7.14034e-13 0.0773511 10.952 
0 0 0.75 0 0 0 10.3119 
0.125 0 0.75 0 0 0 10.4837 
0.25 0 0.75 0 0 0 10.6555 
0.375 0 0.75 0 0 0 10.8273 
0.5 0 0.75 0 0 0 10.999 
0 0.125 0.75 0 0 0 10.3752 
0.125 0.125 0.75 -0.0180386 -0.0030589 -0.0230339 10.5412 
0.25 0.125 0.75 -0.0309364 -0.005129 -0.0288105 10.7073 
0.375 0.125 0.75 -0.0386933 -0.0062103 -0.0173298 10.8733 
0.5 0.125 0.75 -0.0413094 -0.00630281 0.0114084 11.0393 
0 0.25 0.75 0 0 0 10.4384 
0.125 0.25 0.75 -0.030161 -0.00407853 -0.0357933 10.5987 
0.25 0.25 0.75 -0.0519941 -0.00683866 -0.0437214 10.759 
0.375 0.25 0.75 -0.0654993 -0.0082804 -0.0237842 10.9194 
0.5 0.25 0.75 -0.0706766 -0.00840375 0.0240182 11.0797 
0 0.375 0.75 0 0 0 10.5017 
0.125 0.375 0.75 -0.0363671 -0.0030589 -0.0382781 10.6563 
0.25 0.375 0.75 -0.0631731 -0.005129 -0.0447325 10.8108 
0.375 0.375 0.75 -0.0804178 -0.0062103 -0.0193633 10.9654 
0.5 0.375 0.75 -0.0881014 -0.00630281 0.0378294 11.12 
0 0.5 0.75 0 0 0 10.5649 
0.125 0.5 0.75 -0.036657 8.18682e-13 -0.0304883 10.7138 
0.25 0.5 0.75 -0.0644733 9.64581e-13 -0.031844 10.8626 
0.375 0.5 0.75 -0.083449 4.37697e-13 -0.00406718 11.0114 
0.5 0.5 0.75 -0.093584 -7.6197e-13 0.0528422 11.1603 
0 0 0.875 0 0 0 10.9175 
0.125 0 0.875 0 0 0 10.9985 
0.25 0 0.875 0 0 0 11.0794 
0.375 0 0.875 0 0 0 11.1604 
0.5 0 0.875 0 0 0 11.2414 
0 0.125 0.875 0 0 0 10.9145 
0.125 0.125 0.875 -0.0175166 -0.00257616 -0.00928856 11.0042 
0.25 0.125 0.875 -0.0264566 -0.00414718 -0.0111071 11.0939 
0.375 0.125 0.875 -0.0268199 -0.00471308 -0.00545563 11.1835 
0.5 0.125 0.875 -0.0186065 -0.00427385 0.00766587 11.2732 
0 0.25 0.875 0 0 0 10.9116 
0.125 0.25 0.875 -0.029045 -0.00343487 -0.0141419 11.01 
0.25 0.25 0.875 -0.0439648 -0.00552958 -0.0164007 11.1083 
0.375 0.25 0.875 -0.0447593 -0.0062841 -0.00677647 11.2066 
0.5 0.25 0.875 -0.0314285 -0.00569846 0.0147309 11.305 
0 0.375 0.875 0 0 0 10.9087 
0.125 0.375 0.875 -0.0345851 -0.00257616 -0.0145601 11.0157 
0.25 0.375 0.875 -0.0525245 -0.00414718 -0.0158809 11.1227 
0.375 0.375 0.875 -0.0538181 -0.00471308 -0.00396254 11.2297 
0.5 0.375 0.875 -0.038466 -0.00427385 0.0211951 11.3368 
0 0.5 0.875 0 0 0 10.9058 
0.125 0.5 0.875 -0.0341369 6.05465e-13 -0.010543 11.0215 
0.25 0.5 0.875 -0.0521357 7.19961e-13 -0.00954765 11.1372 
0.375 0.5 0.875 -0.0539964 3.43486e-13 0.00298618 11.2529 
0.5 0.5 0.875 -0.039719 -5.23959e-13 0.0270585 11.3686 
0 0 1 0 0 0 11.523 
0.125 0 1 0 0 0 11.5132 
0.25 0 1 0 0 0 11.5034 
0.375 0 1 0 0 0 11.4936 
0.5 0 1 0 0 0 11.4838 
0 0.125 1 0 0 0 11.4539 
0.125 0.125 1 0 0 0 11.4672 
0.25 0.125 1 0 0 0 11.4805 
0.375 0.125 1 0 0 0 11.4937 
0.5 0.125 1 0 0 0 11.507 
0 0.25 1 0 0 0 11.3848 
0.125 0.25 1 0 0 0 11.4212 
0.25 0.25 1 0 0 0 11.4575 
0.375 0.25 1 0 0 0 11.4939 
0.5 0.25 1 0 0 0 11.5303 
0 0.375 1 0 0 0 11.3157 
0.125 0.375 1 0 0 0 11.3752 
0.25 0.375 1 0 0 0 11.4346 
0.375 0.375 1 0 0 0 11.4941 
0.5 0.375 1 0 0 0 11.5536 
0 0.5 1 0 0 0 11.2466 
0.125 0.5 1 0 0 0 11.3291 
0.25 0.5 1 0 0 0 11.4117 
0.375 0.5 1 0 0 0 11.4943 
0.5 0.5 1 0 0 0 11.5768 

ZONE I=5, J=5, K=5
0.5 0 0.5 0 0 0 10.5143 
0.625 0 0.5 0 0 0 10.0931 
0.75 0 0.5 0 0 0 9.67195 
0.875 0 0.5 0 0 0 9.25077 
1 0 0.5 0 0 0 8.82959 
0.5 0.125 0.5 -0.0990044 -0.00362611 0.00712318 10.5717 
0.625 0.125 0.5 -0.0842728 0.00450223 0.120811 9.94529 
0.75 0.125 0.5 -0.0628616 0.00781603 0.15752 9.31893 
0.875 0.125 0.5 -0.0347706 0.00631528 0.11725 8.69257 
1 0.125 0.5 0 0 0 8.06621 
0.5 0.25 0.5 -0.172631 -0.00483481 0.0262618 10.629 
0.625 0.25 0.5 -0.146255 0.00600298 0.212223 9.79746 
0.75 0.25 0.5 -0.108691 0.0104214 0.269834 8.96591 
0.875 0.25 0.5 -0.0599396 0.00842038 0.199092 8.13437 
1 0.25 0.5 0 0 0 7.30282 
0.5 0.375 0.5 -0.22088 -0.00362611 0.0574159 10.6864 
0.625 0.375 0.5 -0.185947 0.00450223 0.274236 9.64963 
0.75 0.375 0.5 -0.137489 0.00781603 0.33694 8.6129 
0.875 0.375 0.5 -0.075507 0.00631528 0.245528 7.57617 
1 0.375 0.5 0 0 0 6.53943 
0.5 0.5 0.5 -0.243752 -3.80149e-13 0.100585 10.7437 
0.625 0.5 0.5 -0.203349 -2.28462e-13 0.30685 9.5018 
0.75 0.5 0.5 -0.149256 -1.14541e-13 0.358841 8.25988 
0.875 0.5 0.5 -0.0814727 -3.8387e-14 0.256557 7.01796 
1 0.5 0.5 0 0 0 5.77605 
0.5 0 0.625 0 0 0 10.7567 
0.625 0 0.625 0 0 0 10.5745 
0.75 0 0.625 0 0 0 10.3924 
0.875 0 0.625 0 0 0 10.2103 
1 0 0.625 0 0 0 10.0281 
0.5 0.125 0.625 -0.0681087 -0.0060869 0.0112275 10.8055 
0.625 0.125 0.625 -0.0539584 -0.00269896 0.0385508 10.5049 
0.75 0.125 0.625 -0.0378902 -0.000555161 0.0457874 10.2043 
0.875 0.125 0.625 -0.0199041 0.000344491 0.0329371 9.90364 
1 0.125 0.625 0 0 0 9.60302 
0.5 0.25 0.625 -0.117744 -0.00811586 0.0278618 10.8543 
0.625 0.25 0.625 -0.093005 -0.00359861 0.0731277 10.4352 
0.75 0.25 0.625 -0.0651346 -0.000740215 0.0835727 10.0161 
0.875 0.25 0.625 -0.0341329 0.000459322 0.0591968 9.597 
1 0.25 0.625 0 0 0 9.17788 
0.5 0.375 0.625 -0.148906 -0.0060869 0.049903 10.9032 
0.625 0.375 0.625 -0.11714 -0.00269896 0.103731 10.3656 
0.75 0.375 0.625 -0.0817331 -0.000555161 0.113356 9.82796 
0.875 0.375 0.625 -0.0426865 0.000344491 0.0787792 9.29036 
1 0.375 0.625 0 0 0 8.75275 
0.5 0.5 0.625 -0.161595 -7.14034e-13 0.0773511 10.952 
0.625 0.5 0.625 -0.126362 -1.08324e-12 0.13036 10.2959 
0.75 0.5 0.625 -0.0876857 -1.0873e-12 0.135137 9.63981 
0.875 0.5 0.625 -0.045565 -7.26219e-13 0.0916842 8.98371 
1 0.5 0.625 0 0 0 8.32762 
0.5 0 0.75 0 0 0 10.999 
0.625 0 0.75 0 0 0 11.056 
0.75 0 0.75 0 0 0 11.1129 
0.875 0 0.75 0 0 0 11.1698 
1 0 0.75 0 0 0 11.2267 
0.5 0.125 0.75 -0.0413094 -0.00630281 0.0114084 11.0393 
0.625 0.125 0.75 -0.0298082 -0.00584973 -0.00900453 11.0645 
0.75 0.125 0.75 -0.0190895 -0.00464823 -0.0177102 11.0896 
0.875 0.125 0.75 -0.00915344 -0.00269832 -0.0147087 11.1147 
1 0.125 0.75 0 0 0 11.1398 
0.5 0.25 0.75 -0.0706766 -0.00840375 0.0240182 11.0797 
0.625 0.25 0.75 -0.050879 -0.00779964 -0.00860804 11.073 
0.75 0.25 0.75 -0.0325004 -0.00619764 -0.0234865 11.0663 
0.875 0.25 0.75 -0.0155407 -0.00359776 -0.0206171 11.0596 
1 0.25 0.75 0 0 0 11.053 
0.5 0.375 0.75 -0.0881014 -0.00630281 0.0378294 11.12 
0.625 0.375 0.75 -0.0632126 -0.00584973 0.00118948 11.0815 
0.75 0.375 0.75 -0.0402328 -0.00464823 -0.0173287 11.043 
0.875 0.375 0.75 -0.0191619 -0.00269832 -0.0177252 11.0045 
1 0.375 0.75 0 0 0 10.9661 
0.5 0.5 0.75 -0.093584 -7.6197e-13 0.0528422 11.1603 
0.625 0.5 0.75 -0.0668089 -1.33008e-12 0.020388 11.09 
0.75 0.5 0.75 -0.0422866 -1.39246e-12 0.000762947 11.0197 
0.875 0.5 0.75 -0.0200169 -9.49098e-13 -0.00603306 10.9495 
1 0.5 0.75 0 0 0 10.8792 
0.5 0 0.875 0 0 0 11.2414 
0.625 0 0.875 0 0 0 11.5374 
0.75 0 0.875 0 0 0 11.8333 
0.875 0 0.875 0 0 0 12.1293 
1 0 0.875 0 0 0 12.4253 
0.5 0.125 0.875 -0.0186065 -0.00427385 0.00766587 11.2732 
0.625 0.125 0.875 -0.011822 -0.00495007 -0.0218548 11.6241 
0.75 0.125 0.875 -0.00645942 -0.00446318 -0.0329727 11.9749 
0.875 0.125 0.875 -0.00251875 -0.00281315 -0.0256877 12.3258 
1 0.125 0.875 0 0 0 12.6766 
0.5 0.25 0.875 -0.0314285 -0.00569846 0.0147309 11.305 
0.625 0.25 0.875 -0.0198774 -0.0066001 -0.0329839 11.7107 
0.75 0.25 0.875 -0.0107889 -0.0059509 -0.051344 12.1165 
0.875 0.25 0.875 -0.0041631 -0.00375087 -0.0403494 12.5223 
1 0.25 0.875 0 0 0 12.928 
0.5 0.375 0.875 -0.038466 -0.00427385 0.0211951 11.3368 
0.625 0.375 0.875 -0.0241661 -0.00495007 -0.0333874 11.7974 
0.75 0.375 0.875 -0.0129884 -0.00446318 -0.0551141 12.2581 
0.875 0.375 0.875 -0.00493305 -0.00281315 -0.043985 12.7187 
1 0.375 0.875 0 0 0 13.1794 
0.5 0.5 0.875 -0.039719 -5.23959e-13 0.0270585 11.3686 
0.625 0.5 0.875 -0.0246881 -9.69005e-13 -0.0230652 11.8841 
0.75 0.5 0.875 -0.013058 -1.03003e-12 -0.0442829 12.3997 
0.875 0.5 0.875 -0.0048286 -7.07025e-13 -0.0365945 12.9152 
1 0.5 0.875 0 0 0 13.4308 
0.5 0 1 0 0 0 11.4838 
0.625 0 1 0 0 0 12.0188 
0.75 0 1 0 0 0 12.5538 
0.875 0 1 0 0 0 13.0888 
1 0 1 0 0 0 13.6238 
0.5 0.125 1 0 0 0 11.507 
0.625 0.125 1 0 0 0 12.1836 
0.75 0.125 1 0 0 0 12.8602 
0.875 0.125 1 0 0 0 13.5368 
1 0.125 1 0 0 0 14.2135 
0.5 0.25 1 0 0 0 11.5303 
0.625 0.25 1 0 0 0 12.3485 
0.75 0.25 1 0 0 0 13.1667 
0.875 0.25 1 0 0 0 13.9849 
1 0.25 1 0 0 0 14.8031 
0.5 0.375 1 0 0 0 11.5536 
0.625 0.375 1 0 0 0 12.5134 
0.75 0.375 1 0 0 0 13.4731 
0.875 0.375 1 0 0 0 14.4329 
1 0.375 1 0 0 0 15.3927 
0.5 0.5 1 0 0 0 11.5768 
0.625 0.5 1 0 0 0 12.6782 
0.75 0.5 1 0 0 0 13.7796 
0.875 0.5 1 0 0 0 14.881 
1 0.5 1 0 0 0 15.9823 

ZONE I=5, J=5, K=5
0 0.5 0.5 0 0 0 9.88328 
0.125 0.5 0.5 0.0531532 6.83708e-14 -0.0985852 10.0984 
0.25 0.5 0.5 0.0302457 2.78029e-14 -0.114683 10.3135 
0.375 0.5 0.5 -0.0687226 -1.21704e-13 -0.0482925 10.5286 
0.5 0.5 0.5 -0.243752 -3.80149e-13 0.100585 10.7437 
0 0.625 0.5 0 0 0 9.68769 
0.125 0.625 0.5 0.0584779 -0.00225587 -0.113188 9.93735 
0.25 0.625 0.5 0.0411572 -0.00240347 -0.141348 10.187 
0.375 0.625 0.5 -0.0519622 -0.000442814 -0.0844798 10.4367 
0.5 0.625 0.5 -0.22088 0.00362611 0.0574159 10.6864 
0 0.75 0.5 0 0 0 9.49209 
0.125 0.75 0.5 0.051394 -0.00300782 -0.101624 9.77632 
0.25 0.75 0.5 0.0397534 -0.00320463 -0.131122 10.0605 
0.375 0.75 0.5 -0.0349216 -0.000590419 -0.0884935 10.3448 
0.5 0.75 0.5 -0.172631 0.00483481 0.0262618 10.629 
0 0.875 0.5 0 0 0 9.29649 
0.125 0.875 0.5 0.0319013 -0.00225587 -0.0638951 9.61528 
0.25 0.875 0.5 0.0260344 -0.00240347 -0.0840063 9.93407 
0.375 0.875 0.5 -0.0176009 -0.000442814 -0.0603335 10.2529 
0.5 0.875 0.5 -0.0990044 0.00362611 0.00712318 10.5717 
0 1 0.5 0 0 0 9.10089 
0.125 1 0.5 0 0 0 9.45424 
0.25 1 0.5 0 0 0 9.8076 
0.375 1 0.5 0 0 0 10.161 
0.5 1 0.5 0 0 0 10.5143 
0 0.5 0.625 0 0 0 10.2241 
0.125 0.5 0.625 -0.00756027 6.39651e-13 -0.0598356 10.4061 
0.25 0.5 0.625 -0.0370128 7.33862e-13 -0.066889 10.5881 
0.375 0.5 0.625 -0.0883577 2.82634e-13 -0.0211601 10.77 
0.5 0.5 0.625 -0.161595 -7.14034e-13 0.0773511 10.952 
0 0.625 0.625 0 0 0 10.0947 
0.125 0.625 0.625 -0.00534612 0.00144822 -0.0711539 10.2968 
0.25 0.625 0.625 -0.0319458 0.00294545 -0.0865548 10.4989 
0.375 0.625 0.625 -0.0797992 0.00449167 -0.0462024 10.701 
0.5 0.625 0.625 -0.148906 0.0060869 0.049903 10.9032 
0 0.75 0.625 0 0 0 9.96526 
0.125 0.75 0.625 -0.00334802 0.00193096 -0.0649541 10.1875 
0.25 0.75 0.625 -0.024088 0.00392726 -0.0819618 10.4098 
0.375 0.75 0.625 -0.0622201 0.00598889 -0.0510232 10.6321 
0.5 0.75 0.625 -0.117744 0.00811586 0.0278618 10.8543 
0 0.875 0.625 0 0 0 9.83584 
0.125 0.875 0.625 -0.00156598 0.00144822 -0.0412361 10.0783 
0.25 0.875 0.625 -0.0134394 0.00294545 -0.0531103 10.3207 
0.375 0.875 0.625 -0.0356203 0.00449167 -0.0356224 10.5631 
0.5 0.875 0.625 -0.0681087 0.0060869 0.0112275 10.8055 
0 1 0.625 0 0 0 9.70642 
0.125 1 0.625 0 0 0 9.96898 
0.25 1 0.625 0 0 0 10.2315 
0.375 1 0.625 0 0 0 10.4941 
0.5 1 0.625 0 0 0 10.7567 
0 0.5 0.75 0 0 0 10.5649 
0.125 0.5 0.75 -0.036657 8.18682e-13 -0.0304883 10.7138 
0.25 0.5 0.75 -0.0644733 9.64581e-13 -0.031844 10.8626 
0.375 0.5 0.75 -0.083449 4.37697e-13 -0.00406718 11.0114 
0.5 0.5 0.75 -0.093584 -7.6197e-13 0.0528422 11.1603 
0 0.625 0.75 0 0 0 10.5017 
0.125 0.625 0.75 -0.0363671 0.0030589 -0.0382781 10.6563 
0.25 0.625 0.75 -0.0631731 0.005129 -0.0447325 10.8108 
0.375 0.625 0.75 -0.0804178 0.0062103 -0.0193633 10.9654 
0.5 0.625 0.75 -0.0881014 0.00630281 0.0378294 11.12 
0 0.75 0.75 0 0 0 10.4384 
0.125 0.75 0.75 -0.030161 0.00407853 -0.0357933 10.5987 
0.25 0.75 0.75 -0.0519941 0.00683866 -0.0437214 10.759 
0.375 0.75 0.75 -0.0654993 0.0082804 -0.0237842 10.9194 
0.5 0.75 0.75 -0.0706766 0.00840375 0.0240182 11.0797 
0 0.875 0.75 0 0 0 10.3752 
0.125 0.875 0.75 -0.0180386 0.0030589 -0.0230339 10.5412 
0.25 0.875 0.75 -0.0309364 0.005129 -0.0288105 10.7073 
0.375 0.875 0.75 -0.0386933 0.0062103 -0.0173298 10.8733 
0.5 0.875 0.75 -0.0413094 0.00630281 0.0114084 11.0393 
0 1 0.75 0 0 0 10.3119 
0.125 1 0.75 0 0 0 10.4837 
0.25 1 0.75 0 0 0 10.6555 
0.375 1 0.75 0 0 0 10.8273 
0.5 1 0.75 0 0 0 10.999 
0 0.5 0.875 0 0 0 10.9058 
0.125 0.5 0.875 -0.0341369 6.05465e-13 -0.010543 11.0215 
0.25 0.5 0.875 -0.0521357 7.19961e-13 -0.00954765 11.1372 
0.375 0.5 0.875 -0.0539964 3.43486e-13 0.00298618 11.2529 
0.5 0.5 0.875 -0.039719 -5.23959e-13 0.0270585 11.3686 
0 0.625 0.875 0 0 0 10.9087 
0.125 0.625 0.875 -0.0345851 0.00257616 -0.0145601 11.0157 
0.25 0.625 0.875 -0.0525245 0.00414718 -0.0158809 11.1227 
0.375 0.625 0.875 -0.0538181 0.00471308 -0.00396254 11.2297 
0.5 0.625 0.875 -0.038466 0.00427385 0.0211951 11.3368 
0 0.75 0.875 0 0 0 10.9116 
0.125 0.75 0.875 -0.029045 0.00343487 -0.0141419 11.01 
0.25 0.75 0.875 -0.0439648 0.00552958 -0.0164007 11.1083 
0.375 0.75 0.875 -0.0447593 0.0062841 -0.00677647 11.2066 
0.5 0.75 0.875 -0.0314285 0.00569846 0.0147309 11.305 
0 0.875 0.875 0 0 0 10.9145 
0.125 0.875 0.875 -0.0175166 0.00257616 -0.00928856 11.0042 
0.25 0.875 0.875 -0.0264566 0.00414718 -0.0111071 11.0939 
0.375 0.875 0.875 -0.0268199 0.00471308 -0.00545563 11.1835 
0.5 0.875 0.875 -0.0186065 0.00427385 0.00766587 11.2732 
0 1 0.875 0 0 0 10.9175 
0.125 1 0.875 0 0 0 10.9985 
0.25 1 0.875 0 0 0 11.0794 
0.375 1 0.875 0 0 0 11.1604 
0.5 1 0.875 0 0 0 11.2414 
0 0.5 1 0 0 0 11.2466 
0.125 0.5 1 0 0 0 11.3291 
0.25 0.5 1 0 0 0 11.4117 
0.375 0.5 1 0 0 0 11.4943 
0.5 0.5 1 0 0 0 11.5768 
0 0.625 1 0 0 0 11.3157 
0.125 0.625 1 0 0 0 11.3752 
0.25 0.625 1 0 0 0 11.4346 
0.375 0.625 1 0 0 0 11.4941 
0.5 0.625 1 0 0 0 11.5536 
0 0.75 1 0 0 0 11.3848 
0.125 0.75 1 0 0 0 11.4212 
0.25 0.75 1 0 0 0 11.4575 
0.375 0.75 1 0 0 0 11.4939 
0.5 0.75 1 0 0 0 11.5303 
0 0.875 1 0 0 0 11.4539 
0.125 0.875 1 0 0 0 11.4672 
0.25 0.875 1 0 0 0 11.4805 
0.375 0.875 1 0 0 0 11.4937 
0.5 0.875 1 0 0 0 11.507 
0 1 1 0 0 0 11.523 
0.125 1 1 0 0 0 11.5132 
0.25 1 1 0 0 0 11.5034 
0.375 1 1 0 0 0 11.4936 
0.5 1 1 0 0 0 11.4838 

ZONE I=5, J=5, K=5
